input,out,weight
2943,2960,7
2943,2966,7
2943,2969,11
2943,2974,13
2943,2986,18
2943,3000,2
2943,3022,2
2943,3023,21
2943,3029,13
2943,3054,15
2943,3056,2
2943,3065,1
2943,3073,6
2943,3078,1
2943,3085,14
2943,3096,16
2943,3108,1
2943,3135,19
2943,3213,8
2943,3220,11
2943,3226,19
2943,3228,21
2943,3232,4
2943,3243,20
2943,3284,9
2943,3286,10
2943,3293,9
2943,3301,20
2943,3348,13
2943,3363,9
2943,3417,9
2943,3426,2
2943,3433,15
2944,2945,16
2944,2953,16
2944,2956,10
2944,2960,13
2944,2966,20
2944,2969,18
2944,2974,5
2944,2978,14
2944,2981,12
2944,3000,1
2944,3004,14
2944,3022,15
2944,3023,17
2944,3025,9
2944,3026,17
2944,3056,13
2944,3064,4
2944,3065,6
2944,3073,11
2944,3078,14
2944,3084,5
2944,3085,17
2944,3090,20
2944,3098,9
2944,3104,9
2944,3108,8
2944,3129,19
2944,3135,20
2944,3142,4
2944,3149,12
2944,3153,10
2944,3158,7
2944,3195,19
2944,3213,4
2944,3220,21
2944,3226,16
2944,3232,12
2944,3243,8
2944,3257,19
2944,3284,5
2944,3301,5
2944,3303,6
2944,3324,2
2944,3339,21
2944,3348,1
2944,3362,14
2944,3363,17
2944,3387,2
2944,3394,18
2944,3417,17
2944,3426,12
2944,3433,9
2945,2956,10
2945,2960,4
2945,2974,21
2945,2977,2
2945,3000,6
2945,3023,2
2945,3026,14
2945,3029,21
2945,3056,2
2945,3073,16
2945,3090,14
2945,3098,9
2945,3135,13
2945,3158,15
2945,3163,1
2945,3213,18
2945,3220,4
2945,3243,13
2945,3257,9
2945,3293,13
2945,3363,9
2945,3417,20
2945,3433,11
2945,3435,9
2946,2952,13
2946,2956,1
2946,2957,21
2946,2961,6
2946,2969,13
2946,2986,11
2946,2996,16
2946,3000,10
2946,3033,2
2946,3054,1
2946,3065,16
2946,3085,10
2946,3097,4
2946,3104,4
2946,3117,3
2946,3119,3
2946,3124,17
2946,3149,12
2946,3173,10
2946,3174,13
2946,3211,18
2946,3215,20
2946,3228,10
2946,3263,12
2946,3294,6
2946,3302,1
2946,3304,8
2946,3335,6
2946,3363,2
2946,3380,4
2946,3387,11
2947,2951,2
2947,2962,3
2947,3001,7
2947,3019,20
2947,3062,20
2947,3100,10
2947,3154,7
2947,3162,8
2947,3168,14
2947,3177,18
2947,3233,12
2947,3273,11
2947,3331,5
2948,3023,9
2948,3052,14
2948,3065,10
2948,3184,16
2948,3193,12
2948,3234,3
2948,3301,11
2948,3315,3
2948,3324,9
2948,3363,9
2948,3414,1
2948,3436,8
2949,2983,13
2949,2997,3
2949,2999,7
2949,3012,4
2949,3020,18
2949,3028,18
2949,3063,17
2949,3066,20
2949,3083,14
2949,3126,10
2949,3128,1
2949,3155,4
2949,3310,20
2949,3322,1
2949,3336,11
2950,2976,19
2950,3035,15
2950,3060,5
2950,3070,6
2950,3075,8
2950,3076,2
2950,3087,19
2950,3101,5
2950,3107,4
2950,3113,21
2950,3115,6
2950,3116,6
2950,3144,2
2950,3150,19
2950,3152,11
2950,3172,3
2950,3182,4
2950,3185,11
2950,3189,19
2950,3191,19
2950,3198,13
2950,3219,10
2950,3246,5
2950,3256,11
2950,3258,20
2950,3259,21
2950,3261,16
2950,3272,7
2950,3280,5
2950,3320,6
2950,3321,4
2950,3331,1
2950,3335,7
2950,3351,4
2950,3357,8
2950,3360,12
2950,3395,13
2950,3411,20
2951,2955,15
2951,2984,3
2951,2989,14
2951,2990,10
2951,3001,18
2951,3002,5
2951,3007,3
2951,3016,8
2951,3017,13
2951,3018,9
2951,3019,18
2951,3020,4
2951,3034,5
2951,3038,15
2951,3051,3
2951,3075,18
2951,3077,4
2951,3082,15
2951,3086,21
2951,3087,21
2951,3097,4
2951,3100,11
2951,3103,12
2951,3106,7
2951,3107,16
2951,3118,7
2951,3120,1
2951,3150,7
2951,3154,16
2951,3159,11
2951,3162,6
2951,3168,5
2951,3171,2
2951,3176,12
2951,3191,2
2951,3196,18
2951,3198,3
2951,3203,7
2951,3207,13
2951,3214,1
2951,3219,1
2951,3224,17
2951,3233,4
2951,3240,5
2951,3241,21
2951,3252,8
2951,3253,21
2951,3259,5
2951,3263,10
2951,3264,4
2951,3274,8
2951,3285,16
2951,3291,13
2951,3295,17
2951,3299,12
2951,3313,1
2951,3321,7
2951,3330,11
2951,3342,8
2951,3344,9
2951,3345,11
2951,3346,7
2951,3353,11
2951,3359,8
2951,3360,13
2951,3366,16
2951,3379,18
2951,3391,6
2951,3397,12
2951,3404,2
2951,3406,20
2951,3410,7
2951,3411,18
2951,3412,17
2951,3415,1
2951,3421,19
2952,3045,3
2953,2969,12
2953,2988,10
2953,3000,2
2953,3014,16
2953,3026,20
2953,3052,11
2953,3073,19
2953,3084,7
2953,3090,4
2953,3104,10
2953,3119,20
2953,3238,19
2953,3362,13
2953,3364,6
2953,3384,3
2953,3417,8
2953,3435,17
2954,3190,1
2954,3215,12
2954,3221,10
2954,3248,9
2954,3279,5
2954,3327,21
2954,3383,8
2955,2999,20
2955,3018,12
2955,3032,10
2955,3067,4
2955,3087,16
2955,3136,6
2955,3187,10
2955,3196,21
2955,3219,15
2955,3221,19
2955,3236,6
2955,3253,5
2955,3255,11
2955,3256,1
2955,3264,16
2955,3289,14
2955,3327,5
2955,3337,18
2955,3342,18
2955,3346,1
2955,3369,7
2955,3385,6
2955,3395,5
2955,3397,10
2955,3402,18
2955,3403,4
2955,3404,7
2955,3419,20
2956,2960,11
2956,2966,5
2956,2969,6
2956,2977,16
2956,2981,19
2956,2985,18
2956,2986,7
2956,2987,6
2956,2988,1
2956,2993,17
2956,2994,17
2956,3000,17
2956,3014,18
2956,3022,19
2956,3026,8
2956,3029,17
2956,3040,5
2956,3047,18
2956,3078,7
2956,3084,4
2956,3090,10
2956,3104,2
2956,3114,18
2956,3117,14
2956,3119,4
2956,3123,20
2956,3166,20
2956,3174,10
2956,3184,5
2956,3195,3
2956,3220,3
2956,3232,4
2956,3238,5
2956,3243,8
2956,3293,14
2956,3324,1
2956,3339,20
2956,3362,5
2956,3363,13
2956,3364,3
2956,3384,17
2956,3387,13
2956,3400,4
2956,3417,4
2956,3426,16
2956,3433,11
2956,3435,12
2957,2964,2
2957,3011,8
2957,3061,15
2957,3081,21
2957,3196,15
2957,3254,20
2957,3263,14
2957,3308,20
2958,2976,21
2958,3001,6
2958,3009,12
2958,3011,18
2958,3019,15
2958,3048,19
2958,3076,3
2958,3079,10
2958,3100,16
2958,3111,18
2958,3124,3
2958,3160,15
2958,3178,1
2958,3179,9
2958,3182,21
2958,3261,21
2958,3262,15
2958,3276,15
2958,3279,1
2958,3280,8
2958,3288,20
2958,3295,1
2958,3302,7
2958,3313,19
2958,3327,8
2958,3331,3
2958,3350,8
2958,3353,14
2958,3377,2
2958,3386,21
2958,3396,20
2959,2972,17
2959,2982,3
2959,3008,14
2959,3283,19
2959,3309,2
2959,3314,11
2959,3318,4
2959,3325,9
2959,3382,17
2959,3423,17
2960,2966,5
2960,2969,9
2960,2974,5
2960,2985,19
2960,2986,19
2960,2988,3
2960,3000,21
2960,3004,20
2960,3014,12
2960,3022,9
2960,3033,21
2960,3040,21
2960,3047,7
2960,3056,15
2960,3064,18
2960,3065,13
2960,3073,5
2960,3078,19
2960,3096,15
2960,3104,1
2960,3108,6
2960,3117,2
2960,3119,7
2960,3129,5
2960,3149,1
2960,3153,15
2960,3158,17
2960,3174,21
2960,3184,19
2960,3226,16
2960,3228,16
2960,3232,13
2960,3250,4
2960,3284,7
2960,3324,14
2960,3348,11
2960,3363,21
2960,3364,1
2960,3387,19
2960,3399,9
2960,3414,14
2960,3417,8
2960,3426,5
2960,3433,13
2961,2967,21
2961,3098,1
2961,3227,14
2961,3286,5
2961,3294,10
2961,3303,8
2961,3304,17
2962,3001,12
2962,3077,7
2962,3091,12
2962,3244,5
2962,3273,2
2962,3295,15
2962,3302,14
2962,3373,1
2963,3036,19
2963,3042,10
2963,3084,5
2964,2979,16
2964,3001,18
2964,3038,13
2964,3051,8
2964,3057,18
2964,3062,1
2964,3157,20
2964,3289,8
2964,3326,18
2964,3331,8
2964,3374,20
2965,3005,12
2965,3051,5
2965,3060,17
2965,3107,9
2965,3148,14
2965,3162,18
2965,3242,4
2965,3274,8
2965,3280,20
2965,3298,4
2965,3328,8
2965,3378,14
2966,2985,14
2966,2986,1
2966,2987,2
2966,2993,21
2966,2994,10
2966,3000,7
2966,3014,12
2966,3022,9
2966,3026,12
2966,3033,17
2966,3040,13
2966,3047,9
2966,3052,8
2966,3054,15
2966,3056,3
2966,3065,13
2966,3078,1
2966,3084,9
2966,3085,10
2966,3090,10
2966,3096,4
2966,3098,2
2966,3104,7
2966,3108,5
2966,3117,3
2966,3119,4
2966,3142,16
2966,3149,3
2966,3158,10
2966,3163,14
2966,3166,20
2966,3174,19
2966,3195,12
2966,3226,16
2966,3232,18
2966,3237,10
2966,3238,13
2966,3250,9
2966,3257,11
2966,3284,11
2966,3301,11
2966,3303,10
2966,3339,19
2966,3348,8
2966,3362,21
2966,3363,21
2966,3387,20
2966,3390,12
2966,3399,13
2966,3417,11
2966,3426,20
2966,3435,16
2967,3004,21
2967,3023,13
2967,3054,16
2967,3092,8
2967,3213,2
2967,3234,16
2967,3303,13
2967,3324,11
2967,3363,16
2967,3426,14
2968,3011,19
2968,3020,11
2968,3077,3
2968,3097,10
2968,3161,12
2968,3258,1
2968,3343,11
2969,2974,3
2969,2986,9
2969,3000,14
2969,3033,5
2969,3036,16
2969,3054,4
2969,3056,1
2969,3065,18
2969,3078,1
2969,3085,12
2969,3096,16
2969,3098,15
2969,3104,16
2969,3108,11
2969,3117,2
2969,3184,2
2969,3195,4
2969,3220,17
2969,3284,11
2969,3301,19
2969,3304,11
2969,3324,10
2969,3339,14
2969,3348,11
2969,3362,18
2969,3364,21
2969,3387,17
2969,3426,9
2970,3021,13
2970,3035,15
2970,3049,12
2970,3070,17
2970,3082,9
2970,3101,17
2970,3102,2
2970,3106,11
2970,3115,16
2970,3116,21
2970,3120,21
2970,3132,9
2970,3146,21
2970,3150,10
2970,3169,3
2970,3179,17
2970,3185,4
2970,3201,11
2970,3206,15
2970,3239,13
2970,3247,1
2970,3252,19
2970,3265,12
2970,3280,14
2970,3297,10
2970,3316,4
2970,3330,5
2970,3332,12
2970,3344,20
2970,3351,19
2970,3391,11
2970,3411,11
2970,3416,1
2970,3419,17
2970,3434,19
2972,3008,4
2972,3283,13
2972,3309,16
2972,3311,4
2972,3314,8
2972,3318,4
2972,3325,17
2972,3382,2
2972,3423,17
2973,2976,19
2973,2989,8
2973,2992,19
2973,3021,9
2973,3035,13
2973,3038,17
2973,3041,9
2973,3046,1
2973,3049,2
2973,3051,6
2973,3060,21
2973,3070,6
2973,3082,1
2973,3089,21
2973,3101,15
2973,3106,14
2973,3115,19
2973,3116,6
2973,3120,7
2973,3132,8
2973,3146,12
2973,3152,11
2973,3154,8
2973,3160,14
2973,3169,17
2973,3201,9
2973,3206,21
2973,3212,14
2973,3223,15
2973,3239,18
2973,3240,5
2973,3247,13
2973,3252,9
2973,3280,16
2973,3291,21
2973,3299,19
2973,3319,4
2973,3320,12
2973,3321,14
2973,3330,5
2973,3332,17
2973,3344,3
2973,3345,21
2973,3347,19
2973,3351,21
2973,3355,5
2973,3360,7
2973,3386,19
2973,3391,16
2973,3396,1
2973,3397,4
2973,3406,4
2973,3422,12
2973,3434,9
2974,2986,12
2974,2994,14
2974,3023,8
2974,3054,5
2974,3056,14
2974,3073,13
2974,3078,8
2974,3096,9
2974,3108,9
2974,3149,11
2974,3158,1
2974,3174,12
2974,3213,6
2974,3220,19
2974,3284,21
2974,3339,3
2974,3362,17
2974,3363,3
2974,3387,21
2974,3399,10
2974,3417,16
2974,3426,1
2974,3433,18
2975,3105,9
2976,2989,6
2976,3017,19
2976,3060,2
2976,3076,7
2976,3089,1
2976,3111,3
2976,3118,12
2976,3160,19
2976,3172,7
2976,3182,8
2976,3185,15
2976,3258,9
2976,3261,1
2976,3272,21
2976,3280,10
2976,3287,12
2976,3289,11
2976,3291,14
2976,3298,3
2976,3320,2
2976,3344,18
2976,3360,9
2976,3378,8
2976,3386,5
2976,3403,15
2976,3434,12
2977,2993,6
2977,3000,5
2977,3014,4
2977,3029,10
2977,3084,16
2977,3104,9
2977,3119,7
2977,3129,12
2977,3166,19
2977,3238,18
2977,3243,11
2977,3257,13
2977,3293,4
2977,3384,8
2977,3435,11
2978,3010,21
2978,3045,17
2978,3059,17
2978,3080,5
2978,3090,2
2978,3104,17
2978,3130,6
2978,3139,5
2978,3231,13
2978,3300,6
2978,3303,18
2978,3392,13
2978,3426,17
2978,3430,13
2979,3081,3
2979,3101,6
2979,3201,19
2979,3297,20
2979,3340,8
2979,3409,1
2980,3267,1
2980,3270,7
2981,3025,19
2981,3036,5
2981,3042,15
2981,3073,16
2981,3114,13
2981,3119,16
2981,3123,15
2981,3130,16
2981,3137,21
2981,3158,13
2981,3232,11
2981,3363,16
2981,3400,18
2982,3008,15
2982,3283,21
2982,3309,7
2982,3314,20
2982,3318,14
2982,3325,8
2982,3382,9
2982,3423,2
2983,2997,3
2983,2999,5
2983,3012,14
2983,3020,5
2983,3028,1
2983,3063,21
2983,3066,8
2983,3072,8
2983,3083,15
2983,3128,16
2983,3155,2
2983,3368,16
2984,2992,12
2984,3027,8
2984,3107,9
2984,3118,11
2984,3191,17
2984,3192,9
2984,3206,6
2984,3223,6
2984,3263,4
2984,3274,7
2984,3291,6
2984,3316,8
2984,3353,17
2984,3377,5
2985,2986,4
2985,2993,7
2985,2994,2
2985,3022,15
2985,3033,2
2985,3040,12
2985,3047,4
2985,3052,20
2985,3054,9
2985,3064,3
2985,3078,19
2985,3108,10
2985,3142,21
2985,3149,7
2985,3174,7
2985,3226,11
2985,3232,11
2985,3284,17
2985,3301,12
2985,3339,18
2985,3348,14
2985,3363,16
2985,3387,21
2985,3399,19
2985,3426,8
2986,2988,8
2986,3000,10
2986,3004,6
2986,3014,11
2986,3022,5
2986,3029,13
2986,3033,8
2986,3036,12
2986,3047,7
2986,3054,19
2986,3056,4
2986,3064,21
2986,3065,4
2986,3073,11
2986,3078,10
2986,3085,8
2986,3096,20
2986,3098,1
2986,3108,19
2986,3114,15
2986,3149,12
2986,3166,10
2986,3174,13
2986,3184,17
2986,3195,5
2986,3220,2
2986,3226,9
2986,3228,15
2986,3232,15
2986,3238,14
2986,3284,18
2986,3348,12
2986,3363,1
2986,3400,20
2986,3417,20
2986,3426,4
2986,3433,16
2987,2993,18
2987,3014,4
2987,3025,1
2987,3026,14
2987,3052,19
2987,3084,2
2987,3090,13
2987,3104,2
2987,3114,11
2987,3123,1
2987,3137,9
2987,3149,6
2987,3158,4
2987,3163,15
2987,3166,21
2987,3195,1
2987,3387,18
2988,2994,20
2988,3000,12
2988,3022,2
2988,3025,13
2988,3026,8
2988,3036,2
2988,3073,19
2988,3078,7
2988,3084,2
2988,3090,10
2988,3104,14
2988,3119,21
2988,3123,6
2988,3135,4
2988,3142,19
2988,3158,14
2988,3166,4
2988,3232,5
2988,3234,18
2988,3339,8
2988,3364,11
2988,3384,3
2988,3400,20
2988,3417,2
2988,3433,20
2989,2992,17
2989,3038,12
2989,3041,8
2989,3046,10
2989,3051,17
2989,3070,11
2989,3075,8
2989,3082,18
2989,3087,18
2989,3089,14
2989,3101,10
2989,3106,19
2989,3116,11
2989,3120,1
2989,3150,13
2989,3154,8
2989,3160,5
2989,3198,7
2989,3240,6
2989,3247,19
2989,3249,12
2989,3252,20
2989,3291,18
2989,3320,3
2989,3321,11
2989,3330,2
2989,3335,4
2989,3344,18
2989,3345,18
2989,3353,10
2989,3355,16
2989,3360,9
2989,3378,8
2989,3386,11
2989,3391,21
2989,3397,12
2989,3406,10
2989,3434,17
2990,3007,16
2990,3154,19
2990,3191,7
2990,3207,7
2990,3241,5
2990,3412,15
2991,2992,5
2991,3035,8
2991,3049,9
2991,3051,15
2991,3060,1
2991,3070,2
2991,3082,7
2991,3101,1
2991,3102,9
2991,3106,7
2991,3113,2
2991,3116,10
2991,3132,10
2991,3145,13
2991,3146,14
2991,3152,2
2991,3169,7
2991,3172,14
2991,3185,4
2991,3201,11
2991,3204,11
2991,3239,7
2991,3247,4
2991,3252,6
2991,3265,14
2991,3267,2
2991,3277,11
2991,3280,1
2991,3288,9
2991,3297,14
2991,3320,19
2991,3330,16
2991,3347,4
2991,3350,16
2991,3351,6
2991,3378,21
2991,3381,12
2991,3396,3
2991,3416,15
2991,3419,14
2991,3434,4
2992,3017,12
2992,3027,9
2992,3035,2
2992,3051,18
2992,3060,6
2992,3079,12
2992,3082,2
2992,3101,11
2992,3102,7
2992,3106,18
2992,3107,13
2992,3113,5
2992,3120,15
2992,3132,15
2992,3145,18
2992,3169,16
2992,3172,15
2992,3191,5
2992,3199,16
2992,3201,2
2992,3204,8
2992,3206,5
2992,3224,19
2992,3240,8
2992,3247,4
2992,3252,13
2992,3267,9
2992,3277,9
2992,3280,6
2992,3288,7
2992,3291,16
2992,3297,2
2992,3298,3
2992,3302,16
2992,3320,19
2992,3329,7
2992,3330,10
2992,3344,9
2992,3347,12
2992,3355,4
2992,3377,4
2992,3378,5
2992,3381,5
2992,3397,15
2992,3416,3
2992,3419,16
2992,3434,14
2993,2994,3
2993,3014,1
2993,3026,13
2993,3029,21
2993,3033,7
2993,3047,2
2993,3084,2
2993,3090,11
2993,3104,6
2993,3119,7
2993,3123,21
2993,3135,12
2993,3137,15
2993,3149,5
2993,3158,16
2993,3163,15
2993,3166,14
2993,3195,13
2993,3226,4
2993,3232,10
2993,3238,21
2993,3257,8
2993,3339,5
2993,3362,4
2993,3384,12
2993,3387,15
2993,3417,2
2993,3426,1
2993,3435,8
2994,3014,15
2994,3029,3
2994,3033,16
2994,3040,3
2994,3047,21
2994,3073,16
2994,3078,17
2994,3084,7
2994,3090,14
2994,3104,16
2994,3108,13
2994,3114,3
2994,3119,15
2994,3135,7
2994,3149,2
2994,3166,15
2994,3174,1
2994,3293,18
2994,3294,9
2994,3324,15
2994,3348,16
2994,3362,5
2994,3364,21
2994,3384,5
2994,3387,4
2994,3400,15
2994,3417,12
2994,3433,11
2995,3051,19
2995,3061,12
2995,3062,16
2995,3168,10
2995,3170,2
2995,3233,1
2995,3272,15
2995,3273,17
2995,3397,12
2996,3027,14
2996,3038,15
2996,3097,9
2996,3117,21
2996,3136,20
2996,3140,15
2996,3190,4
2996,3196,11
2996,3201,20
2996,3214,2
2996,3224,19
2996,3275,10
2996,3277,18
2996,3279,9
2996,3291,13
2996,3302,6
2996,3307,20
2996,3321,18
2996,3330,15
2996,3341,13
2996,3342,11
2996,3345,17
2996,3346,15
2996,3351,11
2996,3385,17
2996,3406,12
2996,3431,9
2997,3012,10
2997,3020,13
2997,3063,20
2997,3072,4
2997,3081,6
2997,3155,1
2997,3368,9
2998,3157,12
2999,3020,7
2999,3066,12
2999,3072,18
2999,3083,19
2999,3128,17
2999,3136,17
2999,3222,12
2999,3240,15
2999,3253,7
2999,3263,15
2999,3310,11
2999,3327,5
2999,3361,9
3000,3023,12
3000,3025,19
3000,3026,10
3000,3029,16
3000,3054,19
3000,3056,19
3000,3073,18
3000,3078,10
3000,3084,13
3000,3085,5
3000,3090,18
3000,3096,15
3000,3104,16
3000,3117,10
3000,3119,18
3000,3123,20
3000,3135,19
3000,3149,9
3000,3158,21
3000,3166,16
3000,3174,19
3000,3213,1
3000,3220,9
3000,3226,21
3000,3232,20
3000,3238,20
3000,3257,3
3000,3293,12
3000,3348,9
3000,3362,21
3000,3363,20
3000,3364,18
3000,3387,11
3000,3400,19
3000,3417,8
3000,3433,2
3000,3435,13
3001,3019,3
3001,3062,13
3001,3154,15
3001,3159,15
3001,3162,2
3001,3168,9
3001,3178,3
3001,3207,2
3001,3223,10
3001,3233,9
3001,3244,11
3001,3245,7
3001,3246,21
3001,3273,18
3001,3295,3
3001,3331,12
3001,3356,7
3001,3373,4
3002,3007,17
3002,3019,19
3002,3027,18
3002,3034,13
3002,3051,15
3002,3072,11
3002,3076,20
3002,3077,7
3002,3082,13
3002,3086,6
3002,3087,15
3002,3089,7
3002,3100,21
3002,3113,7
3002,3118,17
3002,3150,1
3002,3154,15
3002,3162,2
3002,3168,4
3002,3176,11
3002,3177,19
3002,3186,14
3002,3191,11
3002,3207,21
3002,3214,18
3002,3221,16
3002,3224,6
3002,3233,17
3002,3249,21
3002,3263,10
3002,3273,20
3002,3287,13
3002,3291,5
3002,3295,7
3002,3323,5
3002,3329,18
3002,3341,8
3002,3346,1
3002,3353,7
3002,3356,21
3002,3359,5
3002,3366,11
3002,3379,3
3002,3385,15
3002,3395,16
3002,3397,12
3002,3403,7
3002,3412,14
3002,3420,8
3004,3022,17
3004,3023,14
3004,3054,15
3004,3078,4
3004,3104,12
3004,3117,16
3004,3226,9
3004,3232,17
3004,3284,20
3004,3324,8
3004,3362,3
3004,3363,17
3004,3399,16
3004,3417,3
3004,3426,1
3005,3010,7
3005,3011,20
3005,3017,14
3005,3027,7
3005,3039,7
3005,3057,16
3005,3060,3
3005,3072,9
3005,3101,13
3005,3111,14
3005,3113,2
3005,3118,5
3005,3136,11
3005,3145,18
3005,3150,11
3005,3151,13
3005,3165,9
3005,3172,8
3005,3185,19
3005,3198,5
3005,3214,1
3005,3254,10
3005,3287,4
3005,3292,16
3005,3302,6
3005,3320,11
3005,3342,1
3005,3343,13
3005,3347,10
3005,3366,3
3005,3403,1
3005,3411,16
3007,3101,15
3007,3154,21
3007,3188,21
3007,3191,3
3007,3241,2
3007,3247,18
3007,3252,5
3007,3344,20
3007,3371,2
3007,3412,8
3007,3420,10
3007,3434,2
3008,3283,20
3008,3309,9
3008,3314,19
3008,3318,16
3008,3325,3
3008,3382,11
3008,3423,13
3009,3027,18
3009,3035,3
3009,3082,1
3009,3109,20
3009,3116,19
3009,3204,19
3009,3206,18
3009,3214,13
3009,3279,2
3009,3406,17
3010,3025,9
3010,3026,14
3010,3030,13
3010,3033,18
3010,3036,3
3010,3080,18
3010,3090,8
3010,3104,16
3010,3137,5
3010,3231,2
3010,3269,12
3010,3317,2
3010,3333,4
3010,3388,11
3010,3390,16
3010,3394,17
3011,3019,4
3011,3061,15
3011,3076,20
3011,3079,3
3011,3081,11
3011,3160,7
3011,3179,21
3011,3182,18
3011,3196,11
3011,3245,16
3011,3254,18
3011,3258,18
3011,3262,18
3011,3263,3
3011,3287,5
3011,3332,20
3011,3350,18
3011,3386,17
3011,3396,7
3011,3398,19
3011,3411,1
3012,3020,1
3012,3028,8
3012,3072,16
3012,3155,14
3013,3041,20
3013,3046,8
3013,3060,17
3013,3109,20
3013,3175,14
3013,3188,12
3013,3194,11
3013,3209,8
3013,3212,5
3013,3260,6
3013,3299,12
3013,3345,15
3013,3352,18
3013,3360,10
3013,3397,4
3014,3026,8
3014,3029,12
3014,3052,19
3014,3084,18
3014,3090,21
3014,3104,12
3014,3149,9
3014,3184,8
3014,3232,18
3014,3293,3
3014,3303,21
3014,3362,17
3014,3364,2
3014,3384,21
3014,3387,10
3014,3417,20
3015,3107,21
3015,3287,6
3015,3329,3
3015,3373,15
3016,3075,14
3016,3082,21
3016,3113,10
3016,3144,9
3016,3154,9
3016,3169,8
3016,3171,9
3016,3208,6
3016,3214,8
3016,3239,7
3016,3252,16
3016,3267,3
3016,3270,2
3016,3277,11
3016,3416,3
3016,3419,21
3017,3027,4
3017,3038,1
3017,3051,11
3017,3060,2
3017,3076,15
3017,3082,13
3017,3093,9
3017,3101,6
3017,3111,11
3017,3118,6
3017,3145,5
3017,3152,15
3017,3172,20
3017,3182,1
3017,3185,14
3017,3192,20
3017,3198,6
3017,3201,8
3017,3224,17
3017,3225,20
3017,3258,6
3017,3261,2
3017,3274,11
3017,3276,8
3017,3281,20
3017,3287,5
3017,3291,21
3017,3299,2
3017,3320,8
3017,3328,18
3017,3330,6
3017,3340,8
3017,3353,14
3017,3367,14
3017,3377,10
3017,3378,5
3017,3385,16
3017,3396,5
3017,3397,9
3017,3403,2
3017,3422,13
3017,3434,17
3018,3019,12
3018,3035,20
3018,3086,16
3018,3100,18
3018,3103,2
3018,3136,4
3018,3154,13
3018,3162,7
3018,3168,9
3018,3233,18
3018,3248,16
3018,3259,12
3018,3277,4
3018,3295,1
3018,3307,12
3018,3337,17
3018,3346,10
3018,3366,5
3018,3412,4
3018,3419,11
3019,3024,15
3019,3051,3
3019,3062,3
3019,3068,14
3019,3076,20
3019,3077,1
3019,3079,17
3019,3086,5
3019,3100,15
3019,3113,9
3019,3118,13
3019,3133,18
3019,3154,14
3019,3160,17
3019,3162,12
3019,3168,12
3019,3176,14
3019,3177,12
3019,3186,16
3019,3203,3
3019,3207,9
3019,3210,1
3019,3233,13
3019,3273,20
3019,3285,9
3019,3295,14
3019,3306,6
3019,3331,10
3019,3346,13
3019,3350,7
3019,3356,3
3019,3359,6
3019,3366,20
3019,3377,17
3019,3379,9
3019,3380,12
3019,3386,14
3019,3412,18
3019,3415,14
3020,3063,15
3020,3072,11
3020,3083,18
3020,3117,15
3020,3136,4
3020,3196,19
3020,3201,7
3020,3205,5
3020,3258,6
3020,3263,12
3020,3275,4
3020,3340,3
3020,3368,7
3020,3412,17
3021,3035,6
3021,3049,12
3021,3070,8
3021,3082,16
3021,3101,11
3021,3102,12
3021,3115,3
3021,3116,15
3021,3132,7
3021,3146,7
3021,3152,19
3021,3169,12
3021,3182,1
3021,3201,5
3021,3206,2
3021,3239,19
3021,3247,7
3021,3252,2
3021,3265,21
3021,3277,2
3021,3280,11
3021,3288,10
3021,3296,8
3021,3297,20
3021,3302,15
3021,3316,8
3021,3320,4
3021,3332,19
3021,3344,8
3021,3351,13
3021,3396,11
3021,3397,6
3021,3416,14
3021,3419,20
3021,3434,3
3022,3025,20
3022,3026,17
3022,3033,10
3022,3040,11
3022,3047,8
3022,3052,12
3022,3054,18
3022,3064,9
3022,3078,4
3022,3090,1
3022,3096,16
3022,3098,7
3022,3108,3
3022,3117,16
3022,3142,2
3022,3149,13
3022,3166,18
3022,3174,5
3022,3184,5
3022,3195,16
3022,3226,11
3022,3232,4
3022,3284,10
3022,3294,9
3022,3339,8
3022,3348,3
3022,3362,10
3022,3363,5
3022,3387,8
3022,3400,11
3022,3426,18
3022,3435,21
3023,3052,14
3023,3056,5
3023,3184,21
3023,3193,16
3023,3213,6
3023,3232,17
3023,3234,7
3023,3324,2
3023,3363,18
3023,3414,15
3024,3051,16
3024,3107,1
3024,3133,3
3024,3160,4
3024,3225,6
3024,3233,17
3024,3302,8
3024,3328,10
3024,3366,14
3024,3397,13
3025,3026,12
3025,3029,4
3025,3036,18
3025,3073,20
3025,3080,17
3025,3084,5
3025,3090,11
3025,3104,1
3025,3114,9
3025,3119,21
3025,3123,21
3025,3135,12
3025,3137,7
3025,3158,10
3025,3166,10
3025,3231,1
3025,3238,18
3025,3257,13
3025,3362,1
3025,3363,9
3025,3394,7
3025,3400,17
3025,3426,15
3025,3435,18
3026,3033,16
3026,3036,14
3026,3047,16
3026,3052,2
3026,3078,16
3026,3084,18
3026,3090,11
3026,3096,15
3026,3098,2
3026,3104,11
3026,3114,16
3026,3119,2
3026,3123,19
3026,3137,6
3026,3139,10
3026,3158,10
3026,3166,3
3026,3184,16
3026,3195,16
3026,3213,5
3026,3226,11
3026,3232,16
3026,3234,18
3026,3238,9
3026,3257,21
3026,3293,17
3026,3301,3
3026,3303,5
3026,3324,5
3026,3339,13
3026,3348,18
3026,3362,3
3026,3363,11
3026,3364,7
3026,3384,4
3026,3387,12
3026,3400,18
3026,3417,15
3026,3426,3
3026,3435,20
3027,3038,8
3027,3051,7
3027,3072,14
3027,3097,8
