input,out,weight
5998,6618,3
5998,6632,1
5998,6634,4
5998,6665,6
5998,6774,5
5998,6914,9
5998,6934,2
5998,6946,9
5998,7052,1
5998,7092,4
5998,7101,3
5998,7115,3
5998,7119,6
5998,7143,4
5998,7225,7
5998,7279,6
5998,7280,8
5998,7389,2
5998,7443,7
5998,7510,1
5998,7553,4
5998,7707,8
5998,7795,4
5998,7833,5
5998,7839,7
5998,7871,2
5998,7890,7
5998,7924,2
5998,7961,5
5998,8168,7
5999,6044,2
5999,6246,7
5999,6496,4
5999,6553,10
5999,6774,2
5999,6833,10
5999,7054,2
5999,7620,3
5999,7632,10
5999,7803,7
5999,7979,3
6000,6270,8
6000,6709,9
6000,7168,3
6000,7632,6
6000,8124,1
6000,8134,2
6000,8276,5
6006,6156,6
6006,6272,5
6006,6320,9
6006,6323,3
6006,6327,6
6006,6334,9
6006,6437,1
6006,6441,5
6006,6458,9
6006,6481,8
6006,6496,10
6006,6505,5
6006,6576,5
6006,6613,7
6006,6634,4
6006,6641,1
6006,6700,6
6006,6783,2
6006,6907,7
6006,6914,3
6006,6918,9
6006,6945,1
6006,7052,1
6006,7092,3
6006,7108,5
6006,7233,10
6006,7279,10
6006,7280,2
6006,7341,7
6006,7422,2
6006,7443,2
6006,7478,7
6006,7510,4
6006,7553,3
6006,7699,1
6006,7803,10
6006,7810,8
6006,7979,7
6006,7992,7
6006,8209,3
6006,8224,4
6004,6832,7
6007,6080,5
6007,6094,3
6007,6496,10
6013,6496,2
6013,7890,4
4409,6043,9
4409,6306,2
4409,6496,7
4409,7890,7
4409,7924,1
4409,8275,5
6015,6496,7
6015,7890,8
6016,6496,10
6016,6780,6
6016,6914,8
6016,7092,10
6016,7833,8
6016,8134,4
6016,8174,8
6020,6021,3
6020,6166,9
6020,6226,6
6020,6255,9
6020,6980,4
6020,7052,5
6020,7092,2
6020,7277,4
6020,7280,9
6020,7443,3
6020,7763,4
6024,6218,1
6024,6251,5
6024,6337,4
6024,7131,7
6024,8295,9
6023,6161,7
6023,6218,3
6023,6261,6
6023,6327,2
6023,6407,8
6023,6417,3
6023,6432,7
6023,6435,3
6023,6437,3
6023,6441,8
6023,6462,1
6023,6474,1
6023,6481,10
6023,6511,2
6023,6528,6
6002,6025,4
6026,6682,2
6032,6097,2
6032,6123,2
6032,6243,6
6032,6327,8
6032,6328,7
6032,6347,5
6032,6414,3
6032,6442,4
6032,6529,4
6032,6555,3
6032,6618,5
6032,6634,5
6032,6665,4
6032,6700,8
6032,6736,2
6032,6765,1
6032,6769,10
6032,6774,2
6032,6784,6
6032,6832,1
6032,6875,2
6032,6901,4
6032,6913,9
6032,6918,9
6032,6930,7
6032,6946,2
6032,6955,6
6032,6980,2
6032,7050,4
6032,7063,7
6032,7092,10
6032,7116,4
6032,7131,7
6032,7201,1
6032,7233,9
6032,7238,2
6032,7280,10
6032,7295,7
6032,7351,9
6032,7386,1
6032,7397,7
6032,7400,6
6032,7544,8
6032,7553,8
6032,7618,5
6032,7833,1
6032,7839,10
6032,7908,10
6032,7921,1
6032,8042,7
6032,8121,4
6032,8192,7
6029,7699,3
6029,7890,3
6038,6634,4
6043,6124,2
6043,6148,1
6043,6523,5
6043,6560,9
6043,7092,8
6043,7280,2
6043,7400,3
6043,7443,2
6043,7544,2
6043,7694,10
6043,7726,8
6043,7757,4
6043,7788,8
6043,7795,1
6043,7839,8
6043,7961,3
6043,8037,3
6043,8174,9
6045,6946,5
6045,7378,1
6045,7553,7
6056,6059,4
6057,6059,5
6058,6059,8
6062,6098,8
6064,6780,5
6064,7517,1
6070,6098,7
6071,7632,6
6071,7803,10
6072,6241,2
6072,6422,10
6072,6634,10
6072,6914,3
6072,6946,9
6072,7047,2
6072,7092,8
6072,7225,1
6072,7544,2
6072,7620,2
6072,7707,4
6072,7778,4
6072,7833,7
6072,7890,6
6072,7908,5
6072,7910,3
6072,7924,3
6072,7927,4
6072,7946,4
6072,7979,8
6072,7992,1
6072,8002,4
6072,8037,10
6072,8042,2
6072,8044,6
6072,8068,3
6072,8073,1
6072,8083,1
6072,8122,1
6072,8128,5
6072,8141,6
6072,8163,7
6072,8168,1
6072,8212,2
6072,8224,9
6068,6094,7
6068,6098,10
6068,6124,5
6068,6151,10
6068,6166,8
6068,6174,6
6068,6334,8
6068,6414,1
6068,6498,2
6068,6875,5
6068,7092,5
6068,7280,10
6068,7620,10
6068,7879,6
6068,7927,8
6068,8134,2
6069,6148,2
6069,6161,3
6075,6124,9
6077,6078,9
6079,6080,6
6081,6083,10
6082,6083,9
6082,6424,10
6082,6496,4
6082,6553,9
6082,6571,8
6082,6707,6
6082,6720,5
6082,6833,9
6089,6090,9
6093,6505,6
6093,6790,8
6098,7306,6
6097,6098,6
6097,6123,10
6097,6299,8
6097,6323,4
6097,6414,2
6097,6496,4
6097,6715,7
6097,6832,9
6097,7063,2
6097,7101,10
6097,7144,6
6097,7214,1
6097,7295,9
6097,7478,6
6097,7632,2
6097,7651,1
6094,6098,5
6094,6124,3
6094,6229,7
6100,6101,2
6108,6229,10
6110,6246,9
6126,6148,8
6126,6229,6
6126,6432,4
6126,6437,5
6126,6441,4
6128,6151,9
6130,6161,1
6001,6327,10
6001,6596,10
6134,6296,1
6134,6306,1
6134,6739,4
6135,6161,10
6141,6148,8
6142,6148,5
6143,6148,2
6144,6148,8
6145,6148,8
6146,6148,8
6146,6337,6
6146,6571,8
6147,6148,7
6151,6618,3
6151,6780,7
6151,6832,6
6151,7301,7
6151,7587,8
6151,7620,6
6151,7624,3
6151,7632,6
6151,8134,4
6150,6151,8
6156,6166,1
6156,6218,4
6156,6221,8
6156,6328,8
6156,6417,5
6156,6422,2
6156,6432,9
6156,7131,3
6157,6164,2
6160,6161,6
6165,6166,8
6165,6554,2
6165,6606,9
6169,6855,9
6170,6251,1
6170,6311,9
6170,6552,1
6170,6596,8
6170,6599,6
6170,6628,10
6170,6663,8
6174,6832,4
6174,7839,4
6177,6934,10
6179,6496,5
6179,6897,8
6179,7788,8
6180,6907,3
6180,7478,3
6198,6560,7
6198,6789,1
6198,6790,9
6198,6832,4
6198,6979,6
6198,7351,3
6198,7414,6
6200,6246,10
6202,8134,6
6204,6330,10
6204,6901,10
6204,6930,2
6204,8295,5
6190,6833,8
6192,6262,7
6208,6805,6
6212,7835,2
6213,6229,10
6216,6458,10
6216,6481,4
6216,7624,10
6217,6327,8
6217,6388,6
6217,6441,6
6217,6458,9
6217,6496,7
6217,6498,8
6217,6552,5
6217,6566,7
6217,6594,10
6217,6599,5
6217,6600,2
6217,6665,6
6217,6720,4
6217,6725,9
6217,6783,6
6218,6299,4
6218,6327,10
6218,6432,8
6218,6555,9
6218,6594,8
6218,6634,7
6218,6784,8
6218,6913,10
6218,6914,8
6218,7063,6
6218,7092,1
6218,7168,4
6218,7553,9
6218,7587,5
6218,7620,9
6218,7632,1
6218,7809,5
6218,7835,3
6218,7910,7
6218,7961,9
6218,8121,10
6219,6723,2
6220,6262,7
6220,6299,2
6220,6634,8
6220,6715,3
6220,8246,1
6220,8297,5
6221,6296,3
6221,6306,9
6221,6613,10
6221,6715,1
6221,6780,10
6221,7050,5
6221,7059,9
6221,7092,9
6221,7414,3
6221,7478,1
6221,7517,4
6221,7561,2
6221,7620,10
6221,7632,5
6221,7809,7
6221,7839,7
6223,6306,6
6223,6388,5
6223,6437,6
6223,6554,3
6223,6570,2
6223,6632,1
6229,6330,3
6229,6566,8
6229,6714,4
6229,6784,1
6229,6833,9
6229,7092,3
6229,7301,1
6229,7478,6
6229,7544,9
6229,7649,9
6229,7946,8
6229,8212,9
6227,6229,9
6227,8212,3
6230,6407,3
6228,6229,9
6239,6306,6
6239,6432,8
6241,6299,7
6241,6417,8
6241,6424,1
6241,6442,6
6241,6496,4
6241,6505,2
6241,6555,2
6241,6665,9
6241,6715,4
6241,6784,9
6241,6790,2
6241,6832,8
6241,6860,1
6241,6976,1
6241,7021,9
6241,7052,8
6241,7059,8
6241,7092,5
6241,7116,9
6241,7237,7
6241,7277,8
6241,7280,9
6241,7362,8
6241,7381,9
6241,7400,7
6241,7414,3
6241,7443,6
6241,7497,8
6241,7561,3
6241,7590,4
6241,7593,10
6241,7604,10
6241,7620,7
6241,7632,1
6241,7651,1
6241,7662,10
6241,7694,10
6241,7695,7
6241,7763,9
6241,7819,7
6241,7855,2
6241,7908,3
6241,7961,4
6241,8042,3
6241,8051,10
6241,8212,2
6241,8219,4
6242,6251,1
6242,6892,4
6242,6930,1
6244,6246,2
6245,6246,9
6245,7116,7
6245,7587,7
6245,7632,3
6243,6246,7
6243,6414,10
6243,6501,2
6243,6606,5
6243,6628,8
6243,6634,4
6243,6665,6
6243,6700,2
6243,6774,5
6243,6832,2
6243,7092,6
6243,7414,10
6243,7632,4
6243,7699,5
6243,7809,4
6243,8297,2
6248,6337,9
6248,6554,4
6248,6570,3
6252,6255,9
6252,7813,8
6253,6255,6
6254,6255,10
6258,6259,3
6266,6267,5
6270,6272,6
6270,6299,1
6270,6305,1
6270,6327,7
6270,6328,6
6270,6417,3
6270,6424,6
6270,6441,6
6270,6462,4
6270,6464,8
6270,6474,8
6270,6496,8
6270,6503,2
6270,6505,9
6270,6560,10
6270,6596,3
6270,6714,10
6270,6736,9
6270,6765,5
6270,6770,1
6270,6772,4
6270,6789,8
6270,6832,3
6270,6869,4
6270,6873,2
6270,6901,4
6270,6913,1
6270,6930,7
6270,6942,8
6270,6946,5
6270,6953,8
6270,6955,5
6270,6979,6
6270,6994,5
6270,7161,7
6270,7185,9
6270,7257,3
6270,7304,9
6270,7319,6
6270,7323,8
6270,7341,9
6270,7351,6
6270,7381,9
6270,7397,6
6270,7414,9
6270,7442,2
6270,8295,10
6271,6505,7
6271,6571,8
6271,6634,3
6271,6809,3
6271,6813,6
6271,8295,10
6272,6305,4
6272,6501,2
6272,6523,4
6272,6554,3
6272,6606,6
6272,6634,6
6272,6665,10
6272,6714,9
6272,6736,8
6272,6774,6
6272,6832,9
6272,6914,8
6272,6946,9
6272,6955,7
6272,6976,6
6272,6979,8
6272,7052,7
6272,7092,10
6272,7279,10
6272,7414,10
6272,7478,8
6272,7510,8
6272,7553,5
6272,7620,4
6272,7632,10
6272,7662,8
6272,7699,5
6272,7839,1
6272,7882,5
6272,7908,5
6272,7924,10
6272,8051,4
6272,8073,7
6272,8295,5
6273,8295,6
6274,7649,2
6274,7788,4
6274,7835,8
6274,7992,6
6274,8295,3
6275,8295,10
6276,8295,6
6280,6299,3
6280,6442,6
6280,6503,2
6280,6736,4
6280,6789,6
6280,6832,10
6280,6946,8
6280,7054,2
6280,7088,3
6280,7116,10
6280,7131,4
6280,7279,7
6280,7295,1
6280,7351,8
6280,7362,3
6280,7373,2
6280,7378,1
6280,7381,2
6280,7414,1
6280,7442,1
6280,7450,4
6280,7478,10
6280,7497,4
6280,7512,2
6280,7529,4
6280,7587,3
6280,7618,3
6280,7620,4
6280,7632,9
6291,6296,7
6292,6296,5
6293,6296,1
6294,6296,7
6295,6296,6
6299,6305,4
6299,6306,1
6299,6330,1
6299,6334,3
6299,6337,5
6299,6400,8
6299,6414,3
6299,6417,3
6299,6496,2
6299,6505,9
6299,6523,10
6299,6555,3
6299,6596,10
6299,6624,1
6299,6634,2
6299,6665,10
6299,6714,10
6299,6715,3
6299,6720,2
6299,6736,2
6299,6739,7
6299,6755,8
6299,6783,6
6299,6784,5
6299,6788,1
6299,6789,4
6299,6832,8
6299,6833,9
6299,6901,10
6299,6907,7
6299,6934,9
6299,6953,3
6299,6979,10
6299,7185,5
6299,7295,2
6299,7351,7
6299,7359,6
6299,7553,9
6299,7587,7
6299,7620,6
6299,7632,1
6299,7688,10
6299,8297,5
6301,6302,5
6304,6306,9
6305,6306,1
6305,6311,9
6305,6323,9
6305,6327,8
6305,6330,9
6305,6347,7
6305,6388,6
6305,6414,5
6305,6417,7
6305,6424,5
6305,6441,6
6305,6458,7
6305,6462,2
6305,6474,5
6305,6481,2
6305,6498,8
6305,6503,1
6305,6505,2
6305,6511,9
6305,6523,3
6305,6528,3
6305,6529,3
6305,6532,10
6305,6543,4
6305,6552,3
6305,6553,8
6305,6560,6
6305,6566,7
6305,6589,1
6305,6590,9
6305,6594,7
6305,6595,1
6305,6599,5
6305,6613,4
6305,6624,8
6305,6632,3
6305,6634,8
6305,6665,5
6305,6699,6
6305,6700,8
6305,6714,1
6305,6715,3
6305,6720,4
6305,6725,3
6305,6759,2
6305,6770,7
6305,6777,5
6305,6780,10
6305,6783,9
6305,6784,3
6305,6789,7
6305,6790,7
6305,6803,9
6305,6850,4
6305,6855,9
6305,6860,6
6305,6875,2
6305,6918,1
6305,6930,9
6305,6934,8
6305,6979,7
6305,6994,6
6305,7073,10
6305,7108,1
6305,7144,8
6305,7233,8
6305,7277,8
6305,7279,9
6305,7295,9
6305,7301,10
6305,7373,7
6305,7378,10
6305,7491,10
6305,7517,7
6305,7544,2
6305,7553,10
6305,7620,4
6305,7778,3
6305,7795,10
6305,7810,7
6305,7860,3
6305,7874,3
6305,7913,5
6305,7928,3
6305,7965,3
6305,8037,10
6305,8043,10
6305,8044,7
6305,8128,7
6305,8134,3
6305,8139,10
6305,8141,10
6305,8149,5
6305,8219,4
6305,8297,4
6311,7047,4
6312,6334,4
6314,6501,5
6314,6663,2
6314,6765,5
6314,8002,3
6320,6321,8
6320,6388,8
6320,6414,9
6320,6505,9
6320,6530,6
6320,6809,4
6320,6869,4
6320,6873,3
6320,7092,10
6320,7214,1
6320,7225,5
6320,7237,6
6320,7646,2
6320,7809,4
6320,7979,4
6320,8168,5
6323,6327,2
6323,6417,2
6323,6481,7
6323,6505,2
6323,6528,9
6323,6555,2
6323,6783,8
6323,6784,4
6323,6789,9
6323,6832,3
6323,6869,5
6323,6930,5
6323,6976,5
6323,6979,1
6323,7378,8
6323,7381,10
6323,7414,10
6323,7510,2
6323,7553,1
6323,7620,8
6323,7839,6
6132,6950,10
6317,6432,7
6325,6595,6
6325,6979,5
6330,6334,2
6331,6334,6
6331,8134,8
6332,6334,10
6333,6334,7
6333,7965,2
6339,6340,8
6346,6554,8
6346,6560,6
6346,6624,6
6346,6739,2
6346,6777,10
6346,6789,5
6346,6869,7
6346,7052,7
6347,6496,4
6347,7862,6
6347,7912,7
6347,7979,6
6347,8174,5
6347,8192,9
6359,6388,8
6359,6491,7
6359,6496,8
6359,6501,1
6359,6503,10
6359,6555,10
6359,6560,1
6359,6600,1
6359,6624,6
6359,6634,1
6359,6665,5
6359,6699,8
6359,6720,5
6359,6739,10
6359,6765,3
6359,6772,7
6359,6774,9
6359,6784,7
6359,6832,1
6359,6840,4
6359,6855,6
6359,6860,1
6359,6869,10
6359,6873,10
6359,6901,1
6359,6913,4
6359,6930,8
6359,6934,5
6359,6976,8
6359,7073,9
6359,7108,3
6359,7214,3
6359,7246,6
6359,7257,1
6359,7961,1
6359,8297,4
6360,6388,10
6360,6414,1
6360,6417,10
6360,6560,2
6360,6736,5
6360,6994,5
6360,7054,8
6360,7073,2
6360,7074,5
6360,7108,8
6360,7119,4
6360,7143,7
6360,7144,4
6360,7214,3
6360,7323,7
6360,7442,9
6298,6328,3
6298,6400,7
6298,6409,6
6298,7632,9
6377,6388,3
6377,6665,10
6377,6770,9
6377,6783,1
6377,6833,1
6377,6850,2
6377,6855,5
6378,6739,7
6380,6897,4
6381,6850,7
6327,6347,10
6327,6388,9
6327,6414,5
6327,6432,8
6327,6437,9
6327,6462,8
6327,6501,5
6327,6503,10
6327,6560,3
6327,6595,5
6327,6624,5
6327,6634,9
6327,6665,2
6327,6670,4
6327,6715,3
6327,6720,10
6327,6724,4
6327,6736,7
6327,6765,6
6327,6783,6
6327,6784,2
6327,6805,10
6327,6832,9
6327,6833,7
6327,6869,9
6327,6873,3
6327,6901,9
6327,6913,1
6327,6917,2
6327,6976,9
6327,6979,2
6327,6994,10
6327,7040,7
6327,7074,6
6327,7094,8
6327,7101,8
6327,7108,2
6327,7115,5
6327,7119,9
6327,7143,1
6327,7144,10
6327,7168,3
6327,7214,7
6327,7215,3
6327,7246,9
6327,7295,4
6327,7319,4
6327,7323,6
6327,8297,3
6383,7855,3
6387,6388,9
5965,6337,3
6391,6400,1
6392,6400,6
6393,6400,5
6394,6400,2
6394,6529,5
6394,6571,2
6394,6634,1
6399,6400,10
6395,6400,7
6396,6400,2
6397,6400,7
6398,6400,5
6398,6555,1
6398,6770,7
6398,6774,3
6398,6833,1
6398,6850,3
6398,6869,1
6398,6892,5
6398,6955,6
6398,7040,2
6398,7185,8
6398,7225,10
6398,7243,2
6398,7254,1
6398,7553,7
6398,7620,2
6398,7763,4
6398,8073,1
6398,8224,2
6398,8235,4
6398,8249,4
6398,8297,1
6406,6407,3
6406,6770,6
6408,6409,1
6408,7144,10
6408,7149,2
6414,6560,7
6414,6567,3
6414,6571,10
6414,6634,7
6414,6913,3
6414,6914,4
6414,6918,4
6414,7021,10
6414,7116,6
6414,7553,4
6414,7574,7
6414,7587,5
6414,7620,9
6414,7632,10
6414,7839,1
6414,7874,5
6414,8178,6
6415,6417,9
6415,7054,7
6415,7510,5
6416,6417,6
6422,6560,4
6422,6634,7
6422,6762,8
6422,6770,7
6422,6983,9
6422,7063,3
6422,7809,2
6421,6422,8
6421,6523,9
6421,6634,4
6421,6670,3
6421,6805,5
6421,6934,7
6421,6993,9
6421,7393,3
6421,7701,3
6421,7928,1
6424,6481,5
6426,6427,6
6428,6498,10
6430,6432,4
6431,6432,9
6436,6437,5
6436,6803,2
6439,6441,6
6440,6441,10
6442,7567,7
6442,7620,7
6443,6523,5
6443,6560,4
6443,6600,7
6443,6634,2
6443,6789,7
6443,6832,9
6443,6855,9
6443,6913,9
6443,6914,9
6443,6918,6
6443,7050,8
6443,7054,9
6443,7108,1
6443,7115,6
6443,7131,8
6443,7168,2
6443,7214,8
6443,7238,8
6443,7301,8
6443,7510,5
6443,7517,1
6443,7553,3
6443,7587,5
6443,7620,10
6443,7632,5
6443,7646,6
6443,7699,8
6443,7788,4
6443,7795,4
6443,7833,4
6443,7890,10
6443,7924,9
6443,8134,9
6443,8141,2
6443,8224,8
6445,6914,9
6445,7855,3
6445,7912,1
6445,7927,10
850,1026,7
850,6006,3
850,7400,7
850,7632,5
6447,6474,9
6447,6481,5
6447,6498,3
6447,6501,5
6447,6554,6
6447,6594,6
6458,6600,8
6458,6606,7
6458,6613,6
6458,6670,10
6458,6869,5
6458,6907,2
6458,6930,7
6458,7073,4
6458,7108,5
6458,7115,2
6458,7225,8
6458,7386,7
6458,7855,4
6458,8163,2
6450,6458,5
6451,6458,6
6452,6458,5
6452,8297,4
6453,6458,3
6454,6458,4
6455,6458,9
6456,6458,5
6456,6930,4
6457,6458,6
6457,8141,4
6459,7108,5
6461,6715,6
6462,6511,2
6470,6472,5
6471,6472,2
6471,6511,8
6471,6790,2
6471,7040,3
6474,7649,4
6479,6552,5
6479,6566,2
6479,6595,4
6480,6481,4
6483,6496,7
6483,6560,3
6483,6595,2
6483,6599,7
6483,6606,7
6483,6621,9
6483,6628,1
6483,6632,8
6483,6661,2
6483,6668,8
6483,6707,4
6483,6720,3
6483,6721,1
6483,6723,3
6483,6755,1
6483,6789,4
6483,8297,7
6484,6496,4
6484,7021,10
6484,7092,3
6484,7890,3
6484,8174,4
6484,8192,4
6485,6496,2
6486,6496,10
6486,6503,9
6486,6555,10
6486,6560,1
6486,6600,9
6486,6606,1
6486,6624,5
6486,6634,9
6486,6665,8
6486,6715,6
6486,6725,7
6486,6736,10
6486,6765,3
6486,6774,10
6486,6784,6
6486,6832,4
6486,6873,6
6486,6907,1
6486,6913,9
6486,6976,8
6486,6994,1
6486,7023,9
6486,7108,7
6486,7143,7
6486,7162,4
6486,7185,9
6486,7214,2
6486,7237,2
6486,7246,4
6486,7301,10
6486,7304,6
6486,7306,1
6486,7315,1
6486,7365,5
6486,7381,10
6486,7386,6
6486,7391,2
6486,7400,3
6486,7414,7
6486,7436,4
6486,7439,4
6486,7491,6
6486,7529,3
6486,7553,6
6486,7587,2
6486,7588,6
6486,7620,7
6486,7632,1
6487,6496,5
6487,6755,10
6488,6496,8
6488,6560,3
6488,6628,4
6488,6634,8
6488,6770,8
6488,6869,7
6488,6873,8
6488,6982,4
6489,6496,8
6490,6496,2
6490,6790,6
6491,6496,8
6492,6496,2
6493,6496,1
6494,6496,5
6494,6523,9
6494,6555,4
6494,6596,10
6494,6759,6
6494,6765,8
6494,6790,9
6494,6832,3
6494,6833,1
6494,6860,9
6494,6873,4
6494,6892,10
6494,6897,6
6494,6914,6
6494,6920,5
6494,6933,6
6494,6938,7
6494,6946,9
6494,6955,10
6494,6979,5
6494,6982,9
6494,6993,10
6494,7023,5
6494,7047,8
6494,7052,5
6494,7054,7
6494,7059,6
6494,7092,6
6494,7101,3
6494,7115,2
6494,7279,5
6494,7280,10
6494,7301,10
6494,7319,10
6494,7351,8
6494,7362,8
6494,7373,5
6494,7386,9
6494,7400,3
6494,7414,3
6494,7443,10
6494,7618,10
6494,7620,1
6494,7624,3
6494,7642,10
6494,7653,4
6494,7688,1
6494,7695,4
6494,7763,3
6494,7799,6
6494,7833,8
6494,7871,4
6494,7890,10
6494,7979,2
6494,7996,2
6494,8019,5
6494,8025,6
6494,8174,6
6495,6496,5
6495,7316,2
6497,6498,6
6500,6566,1
6500,6930,2
6500,7301,3
6501,6599,8
6501,6803,7
6501,6897,7
6501,6918,10
6502,6914,1
6502,7115,8
6502,7624,2
6502,7879,6
6502,7961,3
6502,8134,3
6502,8174,10
6503,6554,9
6504,6505,8
6504,6600,7
6510,6511,2
6510,6523,5
6510,6560,8
6510,6566,10
6510,6599,3
6510,6665,1
6510,6720,8
6510,6725,3
6510,6736,4
6510,6765,8
6510,6789,8
6510,6803,1
6510,6809,7
6510,6832,6
6510,6833,3
6510,6850,2
6510,6913,5
6510,6934,9
6510,6946,3
6510,7052,1
6510,7351,8
6510,7442,7
6510,7544,4
6510,7553,6
6510,7587,3
6510,7620,8
6510,7647,10
6510,7694,4
6510,7707,9
6510,7795,7
6510,7835,1
6510,8134,10
6518,6634,6
6518,6665,8
6518,6784,1
6518,6832,2
6518,6976,6
6518,6980,1
6518,6994,3
6518,7021,5
6518,7052,7
6518,7092,4
6518,7277,9
6518,7279,5
6518,7422,6
6518,7553,8
6520,7280,9
6522,6560,2
6522,6770,5
6522,6777,7
6522,6783,4
6522,6789,10
6522,6803,1
6522,6809,7
6522,6813,8
6522,6833,1
6522,6840,4
6522,6855,9
6522,6869,10
6522,6873,2
6523,6555,7
6523,6634,1
6523,6774,2
6523,6832,7
6523,6934,7
6523,6948,1
6523,6976,8
6523,7115,1
6523,7414,4
6523,7620,4
6523,7839,10
6524,6914,2
6524,7063,10
6524,7478,3
6524,7910,6
6524,7992,4
6524,8178,2
6525,6613,5
6525,6634,6
6525,6790,6
6525,6803,4
6525,6979,7
6525,7119,6
6525,8297,3
6526,6770,3
6526,6783,4
6526,6805,10
6526,6840,1
6527,6528,5
6460,6529,5
6460,6553,1
6460,6554,2
6460,6555,3
6460,6560,4
6460,6567,10
6460,6596,6
6460,6699,3
6460,6759,3
6460,6946,4
6460,6993,1
6460,7021,7
6460,7092,2
6460,7277,4
6460,7386,4
6460,7414,10
6460,7442,9
6460,7491,6
6460,7497,3
6460,7498,1
6460,7701,8
6460,7765,9
6460,7799,4
6460,7803,5
6460,7809,1
6460,7835,8
6460,7857,6
6460,7910,3
6460,7912,6
6460,7921,9
6460,7924,3
6460,7952,2
6460,7994,7
6460,7996,6
6460,8019,10
6460,8042,7
6537,6567,4
6537,6599,2
6537,6606,7
6538,6665,5
6538,6769,2
6538,6789,5
6538,6850,2
6538,6918,2
6538,7116,6
6538,7529,8
6538,7620,2
6538,7632,4
6538,7819,6
6538,8132,8
6538,8141,5
6538,8148,7
6536,7879,2
6545,6595,2
6545,6663,6
6548,7092,8
6548,7381,3
6548,7544,4
6548,7553,10
6548,7788,3
6550,6553,7
6550,7238,4
6550,7553,1
6550,7927,10
6550,8249,4
6555,6560,3
6555,6566,8
6555,6699,10
6555,6772,2
6555,6832,7
6555,7092,8
6555,7146,10
6555,7214,6
6555,7225,4
6555,7243,5
6555,7351,9
6555,7414,10
6555,7434,8
6555,7553,3
6555,7632,5
6555,7651,10
6555,7726,5
6555,7809,2
5273,5295,8
5273,5596,2
5273,7021,2
5273,7632,4
5273,7839,8
6560,6596,6
6560,6736,7
6560,6770,3
6560,6789,8
6560,6832,9
6560,6913,3
6560,6946,7
6560,6976,5
6560,6980,10
6560,6994,10
6560,7092,3
6560,7214,8
6560,7381,7
6560,7386,3
6560,7414,7
6560,7553,5
6560,7632,9
6560,7701,8
6560,7757,9
6560,7813,9
6560,7833,7
6560,8192,1
6565,6566,2
6123,6568,5
6123,6774,5
6123,6784,9
6123,6832,9
6123,7185,4
6123,7204,4
6123,7254,6
6123,7381,2
6123,7414,9
6123,7439,4
6123,7497,3
6123,7498,10
6123,7624,4
6123,7632,3
6570,7301,5
6570,7795,2
6570,7908,4
6574,6576,8
6575,6576,7
6563,6634,5
6563,6832,1
6563,6860,5
6563,6873,10
6563,6907,2
6563,6934,10
6563,6946,6
6563,6979,6
6563,6982,2
6563,6994,7
6563,7052,9
6563,7054,3
6563,7108,7
6563,7144,4
6563,7214,6
6563,7233,7
6563,7279,2
6563,7378,8
6563,7436,5
6563,7618,8
6563,7620,3
6563,7646,9
6563,7651,2
6563,7757,7
6563,7778,8
6563,7809,1
6563,7839,5
6563,7840,9
6563,7927,2
6577,6699,2
6577,6897,10
6577,6934,2
6577,8297,6
6552,6594,10
6552,6832,3
6552,6979,1
6552,7050,3
6552,7052,2
6552,7168,4
6552,7323,7
6552,7414,9
6552,7620,9
6552,7632,1
6552,7699,5
6552,7809,5
6552,8121,8
6595,6715,1
6595,6832,6
6595,6948,8
6595,7279,5
6595,7414,8
6595,7632,3
6596,6618,9
6596,6634,1
6596,6712,7
6596,6759,5
6596,6774,2
6596,6783,6
6596,6789,3
6596,6875,6
6596,6913,6
6596,6914,8
6596,6918,1
6596,6934,10
6596,6946,10
6596,6980,10
6596,6993,1
6596,7005,4
6596,7012,1
6596,7021,3
6596,7047,6
6596,7059,4
6596,7063,8
6596,7092,3
6596,7094,4
6596,7116,4
6596,7120,4
6596,7225,8
6596,7233,7
6596,7238,5
6596,7277,3
6596,7280,7
6596,7341,2
6596,7351,1
6596,7386,1
6596,7389,10
6596,7391,3
6596,7397,9
6596,7443,1
6596,7544,7
6596,7553,1
6596,7574,8
6596,7587,5
6596,7618,4
6596,7620,2
6596,7624,9
6596,7632,3
6596,7646,2
6596,7647,6
6596,7648,5
6596,7649,8
6596,7651,5
6596,7652,5
6596,7662,8
6596,7668,8
6596,7683,6
6596,7688,8
6596,7694,1
6596,7695,8
6596,7699,5
6596,7707,4
6596,7726,9
6596,7730,3
6596,7757,1
6596,7763,7
6596,7778,5
6596,7788,8
6596,7791,2
6596,7795,7
6596,7803,6
6596,7809,8
6596,7810,6
6596,7833,2
6596,7835,7
6596,7839,6
6596,7855,6
6596,7862,5
6596,7871,10
6596,7879,7
6596,7882,8
6596,7890,4
6596,7908,10
6596,7910,8
6596,7912,5
6596,7913,2
6596,7921,1
6596,7924,6
6596,7946,8
6596,7952,3
6596,7961,2
6596,7965,2
6596,7979,3
6596,8002,1
6596,8050,4
6596,8051,4
6596,8073,5
6596,8083,7
6596,8090,3
6596,8121,2
6596,8122,2
6596,8124,2
6596,8128,9
6596,8130,7
6596,8163,8
6596,8168,6
6596,8169,1
6596,8174,7
6596,8178,7
6596,8186,4
6596,8192,4
6596,8198,7
6596,8209,2
6596,8212,10
6596,8219,4
6596,8237,4
6596,8249,10
6598,6599,4
6598,7855,3
6605,6632,7
6605,6634,8
6608,6665,2
